"","count","artist","album","song","genre","year","popularity","acousticness","danceability","energy","instrumentalness","liveness","speechiness","tempo","valence","key","mode","duration"
"8773",8773,"Lil Wayne","Tha Carter II","Grown Man","rap",2005,41,0.135,0.788,0.729,0,0.205,0.275,82.01,0.819,7,1,246413
"8774",8774,"Lil Wayne","Tha Carter II","I'm A Dboy","rap",2005,48,0.0582,0.714,0.842,0,0.0582,0.211,87.973,0.374,2,1,240427
"8775",8775,"Juicy J","Stay Trippy","Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz)","rap",2013,64,0.00212,0.871,0.743,0,0.141,0.277,130.977,0.576,2,1,278827
"8776",8776,"Juicy J","Stay Trippy","Show Out (feat. Big Sean & Jeezy)","rap",2013,51,0.144,0.839,0.665,0,0.132,0.232,130.046,0.583,1,1,269160
"8777",8777,"Juicy J","All I Need (One Mo Drank) (feat. K Camp)","All I Need (One Mo Drank) (feat. K Camp)","rap",2015,50,0.427,0.8,0.478,0,0.134,0.181,135.957,0.687,8,1,259760
"8778",8778,"Yo Gotti","The Art of Hustle (Deluxe)","Down In the DM","rap",2016,58,0.00157,0.776,0.662,2.1e-05,0.0887,0.0489,152.927,0.324,1,0,182733
"8779",8779,"Gucci Mane","The State vs. Radric Davis (Deluxe)","Lemonade","rap",2009,60,0.643,0.741,0.658,3.43e-06,0.307,0.0853,142.057,0.746,7,1,246013
"8780",8780,"Gucci Mane","Trap House 3","Trap House 3 (feat. Rick Ross)","rap",2015,0,0.0369,0.835,0.571,4.44e-05,0.397,0.122,112.133,0.0818,1,0,228187
"8781",8781,"Gucci Mane","The State vs. Radric Davis (Deluxe)","Wasted (feat. Plies)","rap",2009,51,0.0827,0.702,0.727,0,0.0831,0.155,155.093,0.549,5,1,249840
"8782",8782,"Gucci Mane","The State vs. Radric Davis (Deluxe)","Bricks (feat. OJ & Yo Gotti)","rap",2009,39,0.0518,0.831,0.538,0,0.043,0.332,148.049,0.325,9,1,285727
"8783",8783,"Gucci Mane","Trap House","Icy","rap",2005,30,0.052,0.764,0.718,0,0.149,0.0946,92.098,0.679,10,0,283773
"8784",8784,"Gucci Mane","Trap House","Go Head","rap",2005,25,0.327,0.819,0.55,0,0.0949,0.228,87.504,0.345,1,0,304453
"8785",8785,"Gucci Mane","Hard to Kill","Freaky Girl","rap",2006,48,0.0361,0.761,0.626,2.71e-05,0.121,0.0522,147.019,0.663,7,1,225293
"8786",8786,"Mike Jones","Who Is Mike Jones?","Still Tippin' (feat. Slim Thug and Paul Wall)","rap",2005,41,0.0238,0.871,0.713,0.00069,0.109,0.308,143.201,0.914,6,0,214893
"8787",8787,"Paul Wall","The Peoples Champ","They Don't Know (feat. Mike Jones)","rap",2005,41,0.0351,0.826,0.796,8.8e-06,0.16,0.131,140.007,0.732,11,0,219453
"8788",8788,"Kanye West","Late Registration","Drive Slow","rap",2005,60,0.0306,0.593,0.593,9.94e-06,0.229,0.289,81.291,0.488,11,1,272227
"8789",8789,"Lil' Flip","Undaground Legend (Explicit)","The Way We Ball","rap",2002,45,0.249,0.594,0.635,0,0.454,0.47,75.035,0.552,4,0,283733
"8790",8790,"J-Dawg","Still Behind Tint","First 48 (feat. Slim Thug)","rap",2010,0,0.0578,0.757,0.816,0,0.171,0.398,159.932,0.744,9,1,290000
"8791",8791,"Slim Thug","Boss Of All Bosses","I'm Back - Feat. Devin The Dude","rap",2009,0,0.059,0.752,0.626,3.02e-05,0.101,0.327,86.976,0.626,0,1,220733
"8792",8792,"Slim Thug","Already Platinum","3 Kings","rap",2005,49,0.0766,0.534,0.676,0,0.136,0.344,75.443,0.389,1,1,290680
"8794",8794,"Slim Thug","Boss of All Bosses","Associates","rap",2009,1,0.00179,0.627,0.811,0,0.0167,0.164,78.039,0.623,11,1,273827
"8796",8796,"Mista Madd","The Houston Hard Hitters Volume 1","Say What'cha Wanna Say","rap",2008,0,0.493,0.81,0.371,3.1e-05,0.109,0.232,86.978,0.706,9,0,265040
"8798",8798,"Big Pokey","Hardest Pit in the Litter","Who Dat Talking Down","rap",1999,30,0.126,0.652,0.554,0,0.409,0.433,170.117,0.58,0,1,230240
"8799",8799,"Lil' O","Tha Flood 1.5","Betcha Cant Do It","rap",2010,17,0.0969,0.889,0.695,0,0.0587,0.335,160.017,0.76,7,1,237467
"8800",8800,"Lil Keke","Chronicles","Southside","rap",2008,0,0.0114,0.793,0.704,0.00191,0.23,0.298,172.128,0.773,6,1,292120
"8801",8801,"Lil Keke","Chronicles","Chunk Up the Deuce (feat. U.G.K. & Paul Wall)","rap",2008,0,0.0298,0.929,0.61,0,0.0958,0.321,136.081,0.868,11,0,299733
"8802",8802,"Lil Keke","Only the Strong Survive","I'm a G","rap",2008,0,0.135,0.631,0.735,0,0.72,0.334,76.912,0.394,9,0,291200
"8803",8803,"Lil C","Purple Drank","Bang Screw","rap",2012,0,0.109,0.531,0.657,1.87e-05,0.328,0.454,138.513,0.464,11,1,379437
"8804",8804,"Big Moe","Moe Life","Just A Dog","rap",1999,46,0.482,0.626,0.668,0,0.121,0.194,160.121,0.793,8,1,253547
"8806",8806,"Lil' Troy","Sittin' Fat Down South (2014 Ballers Edition)","Wanna Be a Baller","rap",2014,48,0.292,0.869,0.642,0,0.251,0.264,92.3,0.666,10,0,355082
"8807",8807,"DJ DMD","Forty Four: 3rd Coast Classics, Vol. 1","25 Lighters","rap",2004,26,0.00307,0.808,0.728,0,0.413,0.21,167.889,0.672,1,0,287467
"8811",8811,"DJ DMD","44 : 3rd Coast Classics Vol. 1","Mr. 25/8","rap",2004,31,0.216,0.656,0.817,0,0.364,0.208,176.036,0.531,6,0,245933
"8812",8812,"Trae Tha Truth","Restless","Swang","rap",2013,45,0.0297,0.587,0.699,3.22e-05,0.325,0.177,77.063,0.421,1,1,345987
"8813",8813,"E.S.G.","Southside Of H-Town","Swangin And Bangin","rap",2009,0,0.0198,0.743,0.528,0,0.168,0.0769,150.307,0.683,1,1,283600
"8814",8814,"E.S.G.","Ocean of Funk","Ocean of Funk","rap",1994,18,0.0519,0.838,0.579,0,0.294,0.238,86.01,0.676,8,1,207573
"8815",8815,"Z-Ro","Summertime - Single","Summertime","rap",2012,39,0.000752,0.483,0.791,4.41e-06,0.305,0.236,157.663,0.54,5,0,221074
"8817",8817,"Z-Ro","Greatest Hits","I Hate U","rap",2013,29,0.377,0.694,0.9,9.55e-06,0.162,0.107,77.398,0.775,4,0,272907
"8821",8821,"UGK","Too Hard To Swallow","Something Good","rap",1992,32,0.0014,0.948,0.699,0,0.101,0.13,137.152,0.926,7,1,327200
"8822",8822,"UGK","Too Hard To Swallow","Pocket Full of Stones","rap",1992,38,0.0166,0.883,0.403,1.64e-06,0.0902,0.309,151.595,0.538,5,0,369267
"8823",8823,"UGK","Super Tight","Front, Back & Side to Side","rap",1994,50,0.0192,0.818,0.633,1.47e-05,0.0444,0.105,150,0.803,2,1,313800
"8824",8824,"UGK","Ridin' Dirty","One Day","rap",1996,53,0.224,0.813,0.544,0,0.134,0.232,146.073,0.699,4,1,324173
"8825",8825,"UGK","Ridin' Dirty","Diamonds & Wood","rap",1996,50,0.415,0.846,0.548,0,0.286,0.605,138.02,0.751,1,1,313427
"8826",8826,"UGK","Best of UGK","Let Me See It","rap",2003,30,0.0135,0.809,0.637,0,0.0698,0.269,155.958,0.687,11,0,253827
"8827",8827,"UGK","Best of UGK","Ain't That a Bitch (Ask Yourself) (feat. Devin the Dude)","rap",2003,17,0.497,0.762,0.524,1.43e-06,0.179,0.317,76.943,0.45,4,0,283107
"8828",8828,"UGK","Best of UGK","Choppin' Blades","rap",2003,28,0.0372,0.719,0.801,0,0.268,0.256,163.961,0.68,7,1,286507
"8829",8829,"UGK","UGK (Underground Kingz)","Quit Hatin' the South (feat. Charlie Wilson & Willie D)","rap",2007,0,0.0213,0.754,0.662,0,0.111,0.193,159.859,0.76,2,0,366947
"8830",8830,"Slim Thug","Boss Of All Bosses","Thug","rap",2009,1,0.00888,0.781,0.71,0.003,0.12,0.0903,156.068,0.317,1,0,230707
"8831",8831,"Slim Thug","Boss Of All Bosses","I Run - Feat. Yelawolf","rap",2009,0,0.017,0.702,0.881,8.18e-06,0.0879,0.21,147.902,0.721,9,0,235680
"8832",8832,"Slim Thug","Boss Of All Bosses","Welcome 2 Houston - Feat. Chamillioniare, Paul Wall, Mike Jones, Ugk, Lil Keke, Z-ro, Trae, Rob G, Lil O, Big Pokey, Mike D & Yung Redd","rap",2009,0,0.0422,0.737,0.675,0,0.169,0.162,78.993,0.215,1,1,537813
"8833",8833,"Slim Thug","Throwback Thugga Hits","3 Kings","rap",2015,14,0.0609,0.513,0.694,0,0.291,0.401,152.263,0.429,1,1,291474
"8834",8834,"Slim Thug","Throwback Thugga Hits","Still Tippin’","rap",2015,28,0.0267,0.875,0.699,0.000328,0.119,0.306,143.191,0.933,6,0,215771
"8835",8835,"Slim Thug","Throwback Thugga Hits","Wood Grain Wheel","rap",2015,35,0.0573,0.876,0.395,0,0.121,0.374,151.531,0.294,10,0,255425
"8836",8836,"Slim Thug","Throwback Thugga Hits","Gangsta","rap",2015,18,0.137,0.641,0.621,0,0.0771,0.407,77.924,0.435,2,1,252918
"8837",8837,"Slim Thug","Already Platinum","Like A Boss","rap",2005,42,0.443,0.86,0.5,0,0.248,0.3,86.012,0.487,1,1,198147
"8838",8838,"Slim Thug","Already Platinum","I Ain't Heard Of That - (Remix)","rap",2005,28,0.0526,0.752,0.671,0,0.284,0.238,172.119,0.878,6,1,229120
"8839",8839,"Lil' Flip","Undaground Legend (Explicit)","I Can Do Dat (feat. Juvenile & Skip) - Remix (Explicit)","rap",2002,18,0.028,0.887,0.575,0,0.0731,0.142,76.039,0.785,9,0,241840
"8840",8840,"8Ball & MJG","On Top Of The World","Space Age Pimpin'","rap",1995,47,0.154,0.689,0.658,0,0.499,0.0767,149.991,0.608,9,0,310133
"8841",8841,"MJG","We Are The South (greatest Hits)","Just Like Candy","rap",2008,0,0.00131,0.737,0.737,0,0.145,0.057,95.027,0.389,7,1,259493
"8842",8842,"DJ Screw","All Screwed Up, Vol. II","Inside Looking Out","rap",1995,33,0.0443,0.851,0.451,0.297,0.127,0.267,117.847,0.25,11,1,403467
"8843",8843,"Too $hort","Short Dog's In The House","The Ghetto","rap",1990,57,0.0455,0.947,0.354,5.71e-05,0.212,0.27,100.087,0.36,6,0,302133
"8844",8844,"5th Ward Boyz","Rap-a-Lot 25th Anniversary","P**y Weed & Alcohol","rap",2013,31,0.0687,0.572,0.502,0,0.253,0.416,78.024,0.576,4,0,350027
"8845",8845,"Willie D","Rap-a-Lot 25th Anniversary","Damn It Feels Good to Be a Gangsta","rap",2013,11,0.49,0.68,0.741,8.23e-05,0.198,0.203,177.944,0.579,0,1,216427
"8846",8846,"Bun B","Rap-a-Lot 25th Anniversary","Money & The Power","rap",2013,9,0.0985,0.769,0.633,0,0.325,0.179,76.041,0.597,1,1,204613
"8847",8847,"Scarface","Rap-a-Lot 25th Anniversary","Money and the Power","rap",2013,5,0.0721,0.898,0.696,0,0.195,0.249,150.18,0.806,4,0,223853
"8848",8848,"Geto Boys","Rap-a-Lot 25th Anniversary","Damn It Feels Good to Be a Gangsta","rap",2013,6,0.0749,0.756,0.939,0.341,0.101,0.144,88.887,0.618,10,0,306973
"8849",8849,"Geto Boys","Rap-a-Lot 25th Anniversary","Homies & Thugs","rap",2013,8,0.00608,0.675,0.719,0,0.0304,0.247,166.026,0.511,11,0,338360
"8850",8850,"Bun B","Rap-a-Lot 25th Anniversary","Get Throwed","rap",2013,6,0.204,0.667,0.8,0,0.601,0.373,123.794,0.559,7,1,234827
"8851",8851,"Scarface","Rap-a-Lot 25th Anniversary","F *ck Faces","rap",2013,9,0.171,0.789,0.588,1.52e-06,0.0868,0.0888,85.112,0.492,0,1,377493
"8852",8852,"Big Mike","Rap-a-Lot 25th Anniversary","Playa Playa","rap",2013,4,0.0865,0.432,0.681,0,0.293,0.391,77.938,0.645,2,1,284373
"8853",8853,"Do Or Die","Rap-a-Lot 25th Anniversary","Po Pimp","rap",2013,6,0.0677,0.805,0.513,0,0.0736,0.253,142.031,0.667,0,1,234827
"8855",8855,"Kirko Bangz","Drank In My Cup","Drank in My Cup","rap",2011,65,0.0114,0.451,0.632,0,0.198,0.297,132.89,0.234,8,0,232160
"8856",8856,"Kirko Bangz","Rich (feat. August Alsina)","Rich (feat. August Alsina)","rap",2014,38,0.0106,0.649,0.643,0,0.163,0.295,142.783,0.428,5,0,247090
"8857",8857,"Kirko Bangz","What Yo Name Iz? (feat. Wale, Big Sean and Bun B) [Remix]","What Yo Name Iz? (feat. Wale, Big Sean and Bun B) - Remix","rap",2011,40,0.0503,0.526,0.513,0,0.123,0.24,142.694,0.548,9,1,258747
"8858",8858,"Kirko Bangz","Keep It Trill","Keep It Trill","rap",2012,38,0.0208,0.525,0.497,0,0.122,0.0415,132.869,0.234,1,1,206460
"8859",8859,"Travis Scott","BUTTERFLY EFFECT","BUTTERFLY EFFECT","rap",2017,0,0.0714,0.763,0.598,0,0.112,0.0539,140.987,0.182,11,1,190678
"8860",8860,"DJ Chose","Everywhere I Go (feat. MC Beezy) - Single","Everywhere I Go","rap",2015,29,0.0915,0.775,0.522,0,0.0783,0.0467,85.016,0.427,6,1,238237
"8861",8861,"Chedda Da Connect","Chedda World ""The Album""","Flicka Da Wrist","rap",2015,0,0.0681,0.951,0.483,1.67e-06,0.0727,0.3,125.049,0.595,6,1,222733
"8862",8862,"T-Wayne","Nasty Freestyle","Nasty Freestyle","rap",2015,63,0.0577,0.779,0.472,0,0.114,0.218,135.051,0.412,11,1,142212
"8863",8863,"X.O.","Off the Lot (feat. Rizzo & SosaMann)","Off the Lot (feat. Rizzo & SosaMann)","rap",2015,0,0.0367,0.663,0.43,0,0.0939,0.0639,140.092,0.222,1,1,212376
"8864",8864,"B.o.B","Black Print","I'm On 2.0","rap",2012,41,0.13,0.529,0.826,0,0.394,0.325,138.631,0.632,9,0,301053
"8865",8865,"Trae Tha Truth","Tha Truth, Pt. 3","I'm On 3.0","rap",2017,39,0.0407,0.692,0.724,1.96e-06,0.163,0.243,104.007,0.202,9,0,505313
"8866",8866,"Travis Scott","Birds In The Trap Sing McKnight","way back","rap",2016,67,0.222,0.396,0.554,0,0.612,0.0488,117.384,0.17,0,1,272501
"8867",8867,"Travis Scott","Rodeo (Expanded Edition)","Antidote","rap",2015,75,0.00767,0.713,0.526,0.000148,0.124,0.032,131.05,0.131,1,1,262693
"8868",8868,"Travis Scott","Mamacita (feat. Rich Homie Quan & Young Thug)","Mamacita (feat. Rich Homie Quan & Young Thug)","rap",2014,64,0.0146,0.823,0.768,1.03e-06,0.127,0.0819,115.021,0.216,11,1,274320
"8871",8871,"Trae Tha Truth","Im From Texas (feat. Slim Thug, Z-Ro, Kirko Bangz, Bun B, & Paul Wall) - Single","Im From Texas (feat. Slim Thug, Bun B, Kirko Bangz, Z-Ro, Paul Wall)","rap",2012,35,0.00797,0.531,0.691,0,0.0802,0.313,135.066,0.711,1,1,284500
"8872",8872,"Maxo Kream","Brandon Banks","Meet Again","rap",2019,58,0.257,0.8,0.597,0,0.185,0.107,149.999,0.634,0,1,320201
"8873",8873,"Maxo Kream","Brandon Banks","Bissonnet","rap",2019,40,0.212,0.83,0.723,0,0.183,0.226,142.161,0.66,8,1,143581
"8874",8874,"Maxo Kream","Brandon Banks","Change","rap",2019,39,0.124,0.858,0.722,0,0.0985,0.0865,134.979,0.516,1,0,227555
"8875",8875,"Maxo Kream","Brandon Banks","The Relays (feat. Travis Scott)","rap",2019,49,0.0897,0.877,0.574,0,0.169,0.132,130.051,0.518,2,1,177060
"8876",8876,"MJG","We Are The South (greatest Hits)","Sho'nuff feat. Tela","rap",2008,0,0.0465,0.712,0.713,0,0.126,0.235,146.103,0.453,7,1,284200
"8877",8877,"Scarface","Greatest Hits","I Seen A Man Die","rap",2010,31,0.00139,0.717,0.542,0,0.329,0.177,79.9,0.493,2,1,239560
"8878",8878,"Scarface","Greatest Hits","F*** Faces","rap",2010,51,0.137,0.711,0.548,3.65e-06,0.0838,0.183,170.131,0.508,5,1,377600
"8879",8879,"Spice 1","Hits II","I Got Five On It Remix","rap",2001,54,0.234,0.539,0.584,0,0.198,0.335,86.441,0.674,10,0,254560
"8880",8880,"UGK","Dirty Money","Choppin' Blades","rap",2001,39,0.0353,0.51,0.799,0,0.633,0.328,164.031,0.636,7,1,285466
"8881",8881,"UGK","Dirty Money","Look At Me","rap",2001,38,0.00964,0.89,0.56,0,0.0922,0.398,106.522,0.643,8,0,225326
"8882",8882,"UGK","Ridin' Dirty","Ridin' Dirty","rap",1996,35,0.13,0.733,0.531,0,0.354,0.326,171.632,0.378,11,0,332627
"8883",8883,"UGK","Too Hard To Swallow","It's Too Hard To Swallow","rap",1992,19,0.034,0.925,0.481,9.65e-06,0.0909,0.157,140.319,0.73,2,1,318333
"8884",8884,"UGK","Super Tight","Pocket Full Of Stone, Pt. 2","rap",1994,27,0.0354,0.811,0.822,0,0.126,0.0514,149.807,0.956,11,0,302840
"8885",8885,"No Limit","Ghetto Dreams: The Anthology","Pass Me Da Green","rap",2009,0,0.000504,0.649,0.548,0,0.164,0.123,145.851,0.283,1,1,158642
"8886",8886,"No Limit","Ghetto Dreams: The Anthology","Somebody's Watching Me","rap",2009,0,0.00192,0.817,0.602,0.00223,0.13,0.128,93.603,0.318,4,1,266762
"8887",8887,"No Limit","Ghetto Dreams: The Anthology","Make Em Say Ughh (Pt. 1)","rap",2009,0,0.00857,0.54,0.818,0,0.353,0.404,82.947,0.567,6,0,264908
"8888",8888,"No Limit","Ghetto Dreams: The Anthology","I Can Tell","rap",2009,0,0.0525,0.74,0.609,0,0.664,0.299,80.026,0.657,1,1,131553
"8889",8889,"No Limit","Ghetto Dreams: The Anthology","Down For My N*ggaz","rap",2009,0,0.044,0.822,0.77,0,0.195,0.236,91.011,0.599,6,0,200438
"8890",8890,"No Limit","Ghetto Dreams: The Anthology","F*ck Them Hoe's","rap",2009,0,0.0373,0.755,0.734,0,0.0907,0.261,148.528,0.775,5,0,143647
"8891",8891,"No Limit","Ghetto Dreams: The Anthology","I Got Candy","rap",2009,0,0.023,0.92,0.491,0,0.0991,0.343,96.104,0.734,11,0,149891
"8892",8892,"No Limit","Ghetto Dreams: The Anthology","Gangsta's Need Love","rap",2009,0,0.111,0.7,0.846,0,0.387,0.249,82.861,0.6,6,1,171050
"8893",8893,"No Limit","Ghetto Dreams: The Anthology","I Miss My Homies","rap",2009,0,0.0929,0.82,0.747,0,0.827,0.191,125.568,0.61,0,1,299860
"8894",8894,"No Limit","Ghetto Dreams: The Anthology","A Kick Doe","rap",2009,0,0.00919,0.77,0.912,0,0.0989,0.295,153.965,0.66,1,1,230949
"8895",8895,"Young Bleed","Snoop Dogg Presents: My #1 Priority","How Ya Do Dat","rap",2010,0,0.0372,0.836,0.425,0,0.152,0.356,89.964,0.185,1,1,268293
"8897",8897,"JUVENILE","Tha G-Code","U Understand","rap",1999,35,0.0585,0.901,0.829,0,0.0498,0.146,99.766,0.674,5,0,259293
"8898",8898,"JUVENILE","Tha G-Code","G-Code","rap",1999,29,0.215,0.865,0.494,0,0.254,0.423,95.03,0.482,7,1,420573
"8899",8899,"JUVENILE","400 Degreez","Follow Me Now","rap",1998,12,0.0624,0.739,0.844,0,0.0387,0.08,159.981,0.881,4,0,235450
"8900",8900,"Big Moe","The Best of Big Moe","Barre Baby","rap",2007,0,0.561,0.789,0.436,0,0.361,0.234,65.161,0.851,8,1,179027
"8901",8901,"Big Moe","The Best of Big Moe","Purple Stuff","rap",2007,0,0.16,0.906,0.61,0,0.0748,0.0726,92.967,0.964,5,0,194320
"8903",8903,"8Ball","Lost","Lost","rap",1998,27,0.0244,0.847,0.425,0,0.219,0.294,75.987,0.712,2,1,292533
"8907",8907,"Playa Fly","Movin' On","Nobody","rap",1998,0,0.0247,0.85,0.412,0,0.32,0.0938,147.999,0.216,1,1,345107
"8908",8908,"8Ball","In Our Lifetime","Daylight","rap",1999,25,0.139,0.834,0.515,0.000115,0.11,0.234,94.972,0.252,11,0,285000
"8909",8909,"8Ball & MJG","On Top Of The World","Friend Or Foe","rap",1995,36,0.14,0.621,0.621,0,0.296,0.339,135.996,0.575,0,1,383760
"8911",8911,"8Ball","Lost","Drama In My Life","rap",1998,24,0.04,0.783,0.5,1.31e-05,0.096,0.157,136.027,0.547,6,0,328373
"8912",8912,"Young Bleed","All I Have In The World, Are...My Balls And My Word","The Day They Make Me Boss","rap",1998,35,0.00403,0.822,0.458,0.0296,0.0909,0.138,156.153,0.241,2,0,310293
"8913",8913,"Master P","Starring Master P","Hoody Hooo","rap",2010,33,0.114,0.635,0.736,0,0.122,0.293,185.908,0.531,1,1,205347
"8914",8914,"Lil' Flip","The Leprechaun (Original Version)","I Can Do Dat","rap",2000,36,0.0203,0.823,0.538,0,0.269,0.302,77.02,0.803,1,1,218213
"8915",8915,"Bun B","Trill","Get Throwed","rap",2005,0,0.165,0.704,0.803,0,0.54,0.351,124.087,0.529,7,1,233840
"8916",8916,"Tela","Rap a Lot Street Classics","Tela","rap",2013,10,0.0129,0.768,0.714,0,0.331,0.034,91.307,0.176,8,1,226707
"8917",8917,"Dirty Boyz (The Pimp & Da Gangsta)","Dirty Boyz Classics","Rollin Vogues","rap",2010,0,0.195,0.591,0.645,0,0.208,0.419,80.351,0.612,11,0,197669
"8918",8918,"Dirty Boyz (The Pimp & Da Gangsta)","Dirty Boyz Classics","Hit Da Flo","rap",2010,0,0.0756,0.848,0.797,0,0.124,0.211,126.022,0.428,7,1,251690
"8920",8920,"Three 6 Mafia","Da Unbreakables (Explicit Version)","Testin My Gangsta - Explicit Album Version","rap",2003,35,0.00848,0.814,0.959,0,0.0922,0.173,142.034,0.919,6,1,273573
"8922",8922,"Three 6 Mafia","Choices: The Album","Dis Bitch, Dat Hoe (feat. Ludacris & Crunchy Black)","rap",2001,32,0.0256,0.883,0.743,6.08e-06,0.276,0.116,150.002,0.797,4,0,264000
"8923",8923,"Juicy J","Chronicles Of The Juice Man","Who Da Buckest","rap",2002,0,0.0415,0.886,0.674,0,0.0763,0.198,163.465,0.829,1,0,247813
"8924",8924,"Three 6 Mafia","Prophet's Greatest Hits","Da Summa","rap",2007,18,0.334,0.836,0.724,0.000369,0.12,0.215,140.322,0.655,8,0,281467
"8925",8925,"Three 6 Mafia","Kings Of Memphis: Underground, Vol. 3","Wonabees","rap",2000,18,0.000691,0.793,0.869,0.00553,0.0858,0.154,164.217,0.766,6,0,283200
"8927",8927,"Geto Boys","Rap a Lot Greatest Hits","Mind Playing Tricks on Me","rap",2013,33,0.244,0.884,0.358,0,0.116,0.25,94.019,0.483,10,0,311000
"8928",8928,"Geto Boys","Uncut Dope","Damn It Feels Good to Be a Gangsta","rap",1992,61,0.22,0.785,0.793,0.718,0.124,0.163,88.902,0.655,1,1,310600
"8929",8929,"Pastor Troy","Face Off","This Tha City","rap",2001,34,0.00199,0.72,0.867,0,0.24,0.301,128.999,0.391,4,1,271906
"8930",8930,"Lil Jon & The East Side Boyz","Part II","Throw It Up Remix","rap",2003,35,0.0353,0.748,0.717,0,0.372,0.186,73.005,0.197,5,0,375973
"8931",8931,"Lil Jon & The East Side Boyz","Part II","Put Yo Hood Up Remix","rap",2003,36,0.0152,0.67,0.927,0,0.706,0.285,150.06,0.822,9,0,311360
"8932",8932,"Lil Jon & The East Side Boyz","Put Yo Hood Up","Bia' Bia'","rap",2001,41,0.00386,0.676,0.746,0,0.142,0.402,160.068,0.705,1,1,301093
"8933",8933,"Lil Jon & The East Side Boyz","Put Yo Hood Up","Can't Stop Pimpin","rap",2001,30,0.0218,0.811,0.722,0,0.371,0.353,77.166,0.615,7,1,357613
"8934",8934,"Lil Jon & The East Side Boyz","Kings Of Crunk","Diamonds","rap",2002,25,0.0141,0.718,0.663,0,0.171,0.291,153.946,0.34,0,1,327120
"8935",8935,"Lil Jon & The East Side Boyz","Kings Of Crunk","Knockin' Heads Off","rap",2002,40,0.0107,0.717,0.784,0,0.271,0.179,76.001,0.425,3,0,317107
"8936",8936,"Trick Daddy","Any Given Sunday (OST)","Shut Up (feat. Duece Poppito of 24 Karatz, Trina & Co of Tre +6)","rap",2000,36,0.0116,0.791,0.777,0,0.246,0.401,144.772,0.668,11,0,262040
"8939",8939,"David Banner","MTA2-Baptized In Dirty Water","Like A Pimp (Remix)","rap",2003,40,0.0134,0.876,0.895,0,0.221,0.249,144.143,0.834,7,1,239093
"8940",8940,"TRU","Tru 2 Da Game","FEDz","rap",2007,30,0.0155,0.892,0.467,0,0.0796,0.173,88.095,0.599,6,1,341800
"8941",8941,"TRU","Tru 2 Da Game","No Limit Soldiers","rap",2007,34,0.0983,0.713,0.611,0,0.199,0.455,106.698,0.706,6,0,423907
"8942",8942,"504 Boyz","Back Seat Beats","Wobble Wobble","rap",2010,0,0.00312,0.849,0.691,0,0.354,0.28,169.983,0.36,7,1,214560
"8943",8943,"Goodie Mob","Soul Food","Cell Therapy","rap",1995,3,0.0965,0.849,0.476,0,0.105,0.445,83.21,0.48,0,1,277133
"8944",8944,"UGK","Super Tight","Front, Back & Side to Side","rap",1994,35,0.0192,0.818,0.633,1.47e-05,0.0444,0.105,150,0.803,2,1,313800
"8945",8945,"Mike Jones","Still Tippin'","Still Tippin' (feat. Slim Thug and Paul Wall)","rap",2005,0,0.0361,0.86,0.861,4.07e-05,0.113,0.307,143.184,0.79,6,0,271053
"8947",8947,"Rich Gang","Lifestyle","Lifestyle","rap",2014,68,0.0152,0.546,0.667,0,0.0895,0.274,87.666,0.471,1,1,269693
"8948",8948,"Playboi Carti","Playboi Carti","Magnolia","rap",2017,0,0.0115,0.795,0.584,0,0.52,0.29,163.005,0.452,11,0,181812
"8949",8949,"Boosie Badazz","Survival Of The Fittest","Wipe Me Down (feat. Foxx)","rap",2007,47,0.000153,0.802,0.81,0,0.221,0.22,164.998,0.648,1,1,290880
"8950",8950,"Megan Thee Stallion","Tina Snow","Big Ole Freak","rap",2018,64,0.00867,0.799,0.699,0,0.132,0.204,142.979,0.627,2,1,214851
"8951",8951,"Lil Jon & The East Side Boyz","Kings Of Crunk","Get Low - Street","rap",2003,0,0.031,0.763,0.627,0,0.118,0.037,101.045,0.152,1,1,334093
